CUSTOMER_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,SCR,HOLDING PERIOD,ACCOUNT TYPE,LENGTH OF RELATIONSHIP IN MONTHS,Number of Credit Transactions,Number of debit transactions,Total No. of Transaction,No. of Branch Cash Withdrawal Transactions,No. of ATM Debit Transactions,No. of Net Debit Transactions,No. of Mobile Banking Debit Transactions,No. of Cheque Debit Transactions,"Has Credit Card - 1: Yes, 0: No",Amount Withdrawn from ATM,Amount cash withdrawn from Branch ,Amount debited by Cheque Transactions,Amount debited by Net Transactions,Amount debited by Mobile Banking Transactions,Total Amount Debited,Has any banking charges,Amount charged by way of the Other Bank ATM usage,Amount charged by way Minimum Balance not maintained,Amount charged by way Inward Cheque Bounce,Amount charged by way Outward Cheque Bounce,Avg. Amt withdrawn per ATM Transaction,Avg. Amt withdrawn per Cash Withdrawal Transaction,Avg. Amt debited per Cheque Transaction,Avg. Amt debited per Net Transaction,Avg. Amt debited per Mobile Banking Transaction,"Has Nominee - 1: Yes, 0: No","Has any earlier loan - 1: Yes, 0: No"
15867,0,51,MALE,1456311.55,SALARIED EMPLOYEE,232,6,SA,100,6,4,10,1,0,0,0,3,0,18700,1400,76520,0,0,77920,0,0,0,0,0,0,1400,25506.67,0,0,1,0
2533,0,49,MALE,149802.74,PROFESSOR,211,21,SA,183,14,2,16,1,1,0,0,0,0,19600,504650,0,0,0,505450,0,0,0,0,0,800,504650,0,0,0,1,1
2483,0,35,MALE,227621.31,DEPENDANTS,382,22,SA,141,18,2,20,1,0,1,0,0,0,0,711340,0,389400,0,1100740,0,0,0,0,0,0,711340,0,389400,0,1,0
8744,0,51,MALE,312298.24,PROFESSOR,227,17,SA,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1052,0,22,MALE,24649.26,PROFESSOR,674,31,CA,69,18,2,20,1,1,0,0,0,0,3300,750470,0,0,0,769770,0,0,0,0,0,19300,750470,0,0,0,1,1
7994,0,39,MALE,175093.58,PROFESSOR,217,25,SA,179,8,3,11,2,0,0,1,0,0,7800,702900,0,0,177447,880347,0,0,0,0,0,0,351450,0,0,177447,1,1
17321,0,46,MALE,305957.18,SALARIED EMPLOYEE,143,10,SA,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7956,0,51,MALE,681748.34,DEPENDANTS,590,21,SA,215,4,3,7,2,0,1,0,0,0,34800,808470,0,141762,0,950232,0,0,0,0,0,0,404235,0,141762,0,1,1
10148,0,50,MALE,668819.45,PROFESSOR,686,21,SA,42,11,1,12,0,1,0,0,0,1,11500,0,0,0,0,17900,0,0,0,0,0,17900,0,0,0,0,1,1
11560,0,27,MALE,249293.07,SALARIED EMPLOYEE,305,16,SA,53,14,6,20,0,1,1,0,4,1,0,0,87350,441850,0,548200,0,0,0,0,0,19000,0,21837.5,441850,0,1,0
19735,0,55,MALE,176581.09,PROFESSOR,790,27,SA,135,13,2,15,1,0,1,0,0,0,12100,654380,0,124087,0,778467,0,0,0,0,0,0,654380,0,124087,0,1,1
12706,0,36,MALE,224689.47,SELF EMPLOYEE,437,29,SA,178,3,3,6,3,0,0,0,0,1,17100,219850,0,0,0,219850,0,0,0,0,0,0,73283.33,0,0,0,0,1
7563,0,48,MALE,145656.92,PROFESSOR,461,1,SA,146,6,5,11,1,1,1,0,2,0,2900,240770,40220,556531,0,847221,0,0,0,0,0,9700,240770,20110,556531,0,1,0
3390,0,34,MALE,1563758.91,SELF EMPLOYEE,516,1,SA,58,4,3,7,0,0,0,0,3,0,0,0,47700,0,0,47700,0,0,0,0,0,0,0,15900,0,0,1,1
18768,0,31,MALE,460900.28,SALARIED EMPLOYEE,213,6,SA,144,6,6,12,2,1,1,0,2,1,17600,949570,45680,511821,0,1511671,0,0,0,0,0,4600,474785,22840,511821,0,1,1
3554,0,44,MALE,63380.36,PROFESSOR,280,11,SA,38,8,6,14,2,1,1,0,2,1,13500,143970,70280,273694,0,507244,1,0,0,1,0,19300,71985,35140,273694,0,1,1
7142,0,54,MALE,1076226.75,DEPENDANTS,201,1,SA,160,4,6,10,1,1,0,0,4,0,0,774510,77190,0,0,863300,0,0,0,0,0,11600,774510,19297.5,0,0,1,1
4640,0,36,MALE,241283.08,SALARIED EMPLOYEE,150,19,CA,77,33,19,52,7,2,5,1,4,1,0,996920,82690,409753,104554,1595317,1,0,0,0,0,700,142417.14,20672.5,81950.6,104554,1,1
16215,0,51,MALE,109889.05,SALARIED EMPLOYEE,411,29,SA,32,7,1,8,0,0,1,0,0,0,0,0,0,627506,0,627506,0,0,0,0,0,0,0,0,627506,0,1,0
720,0,36,MALE,697522.89,SALARIED EMPLOYEE,550,25,SA,155,0,1,1,1,0,0,0,0,0,19300,878970,0,0,0,878970,0,0,0,0,0,0,878970,0,0,0,1,1
2093,0,36,MALE,1055064.76,SELF EMPLOYEE,265,14,SA,144,14,7,21,3,1,1,0,2,0,0,30720,26570,468776,0,529066,0,0,0,0,0,3000,10240,13285,468776,0,1,0
18563,0,32,MALE,85164.12,PROFESSOR,937,19,SA,160,5,6,11,3,1,1,0,1,1,0,144630,0,770063,0,930193,1,0,0,0,0,15500,48210,0,770063,0,1,1
17101,0,35,FEMALE,521149.63,PROFESSOR,468,25,CA,144,4,3,7,1,1,1,0,0,0,0,477330,0,899171,0,1394801,0,0,0,0,0,18300,477330,0,899171,0,1,1
19308,0,55,FEMALE,88781.81,DEPENDANTS,157,15,SA,99,19,15,34,7,2,4,1,1,1,17900,991370,38930,156300,112529,1326729,0,0,0,0,0,13800,141624.29,38930,39075,112529,1,1
259,0,52,MALE,154177.26,SALARIED EMPLOYEE,116,9,SA,117,11,9,20,0,1,0,1,7,0,0,0,469450,0,69556,553306,0,0,0,0,0,14300,0,67064.29,0,69556,1,1
739,0,47,MALE,5026707.21,DEPENDANTS,326,9,SA,78,12,6,18,0,1,1,0,4,0,0,0,31250,555224,0,592674,1,0,0,1,0,6200,0,7812.5,555224,0,1,0
11474,0,35,MALE,44688.71,SELF EMPLOYEE,400,1,CA,29,14,4,18,3,0,0,0,1,0,9100,93450,0,0,0,93450,1,0,0,0,1,0,31150,0,0,0,0,1
13583,0,54,FEMALE,310402.7,DEPENDANTS,365,21,SA,98,12,4,16,4,0,0,0,0,1,0,520750,0,0,0,520750,0,0,0,0,0,0,130187.5,0,0,0,1,1
1117,0,38,MALE,313053.85,SELF EMPLOYEE,160,1,SA,201,5,4,9,1,0,0,0,3,1,4600,237500,57600,0,0,295100,0,0,0,0,0,0,237500,19200,0,0,1,1
9869,0,30,MALE,170289.15,PROFESSOR,162,26,SA,78,16,1,17,0,0,0,0,1,0,19300,0,30060,0,0,30060,0,0,0,0,0,0,0,30060,0,0,1,1
16473,0,43,MALE,845989.93,PROFESSOR,378,14,SA,112,12,6,18,1,1,0,0,4,0,11600,137480,45630,0,0,197810,0,0,0,0,0,14700,137480,11407.5,0,0,1,1
16499,0,55,MALE,48489.47,SALARIED EMPLOYEE,860,21,SA,103,4,3,7,1,0,0,2,0,1,1400,792120,0,0,17276,809396,0,0,0,0,0,0,792120,0,0,8638,1,1
1845,0,28,MALE,607622.71,SELF EMPLOYEE,157,2,SA,72,4,3,7,2,0,0,0,1,0,0,599520,0,0,0,599520,0,0,0,0,0,0,299760,0,0,0,1,0
6184,0,32,MALE,1419566.12,DEPENDANTS,372,18,SA,134,2,1,3,0,0,0,0,1,0,0,0,69910,0,0,69910,0,0,0,0,0,0,0,69910,0,0,1,0
19077,0,25,MALE,3263253.19,PROFESSOR,127,3,SA,199,12,6,18,3,1,1,0,1,0,0,934710,0,679118,0,1622828,0,0,0,0,0,9000,311570,0,679118,0,1,1
10037,0,42,OTHER,11746.44,SALARIED EMPLOYEE,218,6,CA,195,34,20,54,2,2,6,1,9,0,3000,279460,1315360,751088,174603,2560811,1,0,0,1,0,20150,139730,146151.11,125181.33,174603,1,1
4673,0,39,MALE,154800.18,SALARIED EMPLOYEE,224,23,SA,149,5,4,9,3,1,0,0,0,0,15500,987630,0,0,0,987730,0,0,0,0,0,100,329210,0,0,0,1,0
201,0,33,MALE,156266.12,SALARIED EMPLOYEE,324,13,SA,46,6,6,12,0,1,1,0,4,0,18300,0,33650,406310,0,451360,0,0,0,0,0,11400,0,8412.5,406310,0,1,1
12847,0,40,MALE,47871.26,SALARIED EMPLOYEE,860,5,CA,41,47,19,66,8,2,6,1,2,1,7800,552520,68110,326008,34295,1015233,1,0,0,1,0,17150,69065,34055,54334.67,34295,1,1
16382,0,33,MALE,15922.29,SALARIED EMPLOYEE,124,14,SA,129,5,5,10,2,1,1,0,1,0,27600,897540,0,6858,0,916798,0,0,0,0,0,12400,448770,0,6858,0,1,1
8849,0,36,MALE,36706.45,SALARIED EMPLOYEE,362,5,SA,43,0,0,0,0,0,0,0,0,0,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8822,0,32,MALE,820931.13,SALARIED EMPLOYEE,248,12,SA,34,5,5,10,1,1,1,0,2,0,14300,512860,83590,171760,0,783810,0,0,0,0,0,15600,512860,41795,171760,0,1,0
3194,0,39,FEMALE,5246.22,DEPENDANTS,333,9,SA,59,3,2,5,0,0,0,0,2,0,6200,0,95970,0,0,95970,0,0,0,0,0,0,0,47985,0,0,1,1
14316,0,52,FEMALE,1389414.05,PROFESSOR,580,6,SA,89,18,14,32,6,2,4,1,1,0,16300,300370,95540,40718,179851,660079,0,0,0,0,0,21800,50061.67,95540,10179.5,179851,1,0
2240,0,35,MALE,98608.27,SELF EMPLOYEE,802,28,SA,124,6,3,9,1,1,0,1,0,0,0,950030,0,0,189042,1152872,0,0,0,0,0,13800,950030,0,0,189042,0,0
8426,0,45,MALE,437080.55,PROFESSOR,196,12,CA,147,30,28,58,4,3,8,2,11,0,0,855570,2171300,790014,138972,3970656,0,0,0,0,0,4933.33,213892.5,197390.91,98751.75,69486,1,1
6974,0,51,FEMALE,464491.55,DEPENDANTS,196,23,CA,151,8,4,12,0,4,0,0,0,1,0,0,0,0,0,75900,0,0,0,0,0,18975,0,0,0,0,1,0
6358,0,30,FEMALE,595259.86,SELF EMPLOYEE,674,8,SA,59,9,5,14,2,1,1,0,1,0,14700,165800,0,663121,0,833521,1,0,0,0,1,4600,82900,0,663121,0,1,0
181,0,26,MALE,2437011.74,DEPENDANTS,366,30,CA,179,14,2,16,1,0,0,0,1,1,0,508390,79220,0,0,587610,0,0,0,1,0,0,508390,79220,0,0,1,1
10369,0,30,MALE,108329.5,PROFESSOR,183,26,SA,179,5,2,7,1,1,0,0,0,0,0,623220,0,0,0,625220,0,0,0,0,0,2000,623220,0,0,0,1,0
230,0,33,MALE,26685.01,PROFESSOR,195,26,SA,98,4,2,6,1,0,1,0,0,0,18900,178290,0,451065,0,629355,0,0,0,0,0,0,178290,0,451065,0,1,0
2523,0,28,MALE,63435.66,PROFESSOR,107,10,SA,117,6,6,12,2,1,1,0,2,1,0,132130,29990,198270,0,369390,0,0,0,0,0,9000,66065,14995,198270,0,1,1
13428,0,30,MALE,91175.4,PROFESSOR,214,4,SA,41,6,5,11,1,1,1,0,2,1,40300,826410,27450,803157,0,1676317,0,0,0,0,0,19300,826410,13725,803157,0,1,1
11257,0,27,MALE,187351.41,SELF EMPLOYEE,803,13,SA,43,4,3,7,1,0,0,0,2,0,100,333200,59040,0,0,392240,0,0,0,0,0,0,333200,29520,0,0,1,1
7699,0,23,MALE,238027.84,SELF EMPLOYEE,270,26,SA,159,10,4,14,1,1,1,1,0,0,11400,635930,0,532684,119046,1299160,0,0,0,0,0,11500,635930,0,532684,119046,1,1
2245,0,29,MALE,508667.4,SELF EMPLOYEE,257,9,SA,159,14,8,22,0,1,1,0,6,0,34300,0,822530,272280,0,1113210,0,0,0,0,0,18400,0,137088.33,272280,0,1,1
5859,0,37,MALE,56966.57,PROFESSOR,191,27,SA,90,11,1,12,1,0,0,0,0,0,0,440590,0,0,0,440590,0,0,0,0,0,0,440590,0,0,0,1,0
16723,0,38,MALE,560337.59,PROFESSOR,244,10,SA,102,2,2,4,1,0,0,0,1,0,15600,747030,0,0,0,747030,0,0,0,0,0,0,747030,0,0,0,1,1
13530,0,50,FEMALE,15257.82,DEPENDANTS,124,26,SA,202,0,3,3,2,1,0,0,0,0,0,39070,0,0,0,56470,0,0,0,0,0,17400,19535,0,0,0,1,0
6863,0,33,MALE,29236.05,PROFESSOR,852,30,SA,198,16,1,17,1,0,0,0,0,0,43600,507000,0,0,0,507000,0,0,0,0,0,0,507000,0,0,0,1,0
11048,0,52,MALE,13683.16,SELF EMPLOYEE,395,7,SA,160,7,5,12,1,1,1,0,2,0,20500,632710,13080,381666,0,1038756,0,0,0,0,0,11300,632710,6540,381666,0,1,1
11399,0,55,MALE,1610892.7,SALARIED EMPLOYEE,720,13,SA,113,3,2,5,0,0,0,0,2,0,13800,0,71030,0,0,71030,0,0,0,0,0,0,0,35515,0,0,1,0
4663,0,37,FEMALE,1072265.43,DEPENDANTS,249,17,CA,73,17,22,39,6,2,7,1,6,0,14800,932390,49640,168539,26903,1206472,0,0,0,0,0,14500,155398.33,8273.33,24077,26903,0,0
7988,0,31,MALE,157442.28,SALARIED EMPLOYEE,758,4,SA,38,6,5,11,1,1,1,0,2,1,75900,234070,41460,502069,0,797099,0,0,0,0,0,19500,234070,20730,502069,0,1,1
5049,0,40,MALE,3288447.33,SALARIED EMPLOYEE,444,31,SA,209,4,2,6,1,1,0,0,0,0,4600,226990,0,0,0,229690,0,0,0,0,0,2700,226990,0,0,0,1,0
4382,0,25,FEMALE,1202916.14,DEPENDANTS,145,28,SA,206,10,4,14,4,0,0,0,0,1,0,288550,0,0,0,288550,0,0,0,0,0,0,72137.5,0,0,0,1,0
3822,0,26,FEMALE,1581353.78,SALARIED EMPLOYEE,896,7,SA,189,6,6,12,2,1,1,0,2,0,2000,862280,61820,742136,0,1685836,1,0,0,1,1,19600,431140,30910,742136,0,1,1
436,0,43,MALE,819593.78,SALARIED EMPLOYEE,176,12,CA,76,34,20,54,3,2,6,1,8,0,0,60080,404330,76779,114004,658693,0,0,0,0,0,1750,20026.67,50541.25,12796.5,114004,1,1
313,0,29,MALE,68365.89,DEPENDANTS,819,30,SA,181,8,1,9,0,1,0,0,0,0,9000,0,0,0,0,12100,0,0,0,0,0,12100,0,0,0,0,1,1
17312,0,52,MALE,145683.31,PROFESSOR,544,15,SA,63,6,6,12,3,1,1,0,1,0,19300,740520,0,357709,0,1109029,0,0,0,0,0,10800,246840,0,357709,0,1,0
812,0,36,MALE,45416.29,PROFESSOR,343,28,CA,79,19,2,21,1,0,0,0,1,1,0,82250,73980,0,0,156230,1,0,0,0,0,0,82250,73980,0,0,0,0
17199,0,46,FEMALE,37544.18,PROFESSOR,690,24,CA,89,9,4,13,4,0,0,0,0,0,11500,631890,0,0,0,631890,0,0,0,0,0,0,157972.5,0,0,0,1,1
19249,0,50,MALE,668819.45,PROFESSOR,686,21,SA,42,11,1,12,0,1,0,0,0,1,18400,0,0,0,0,17900,0,0,0,0,0,17900,0,0,0,0,1,1
10667,0,55,FEMALE,46491.43,SALARIED EMPLOYEE,141,29,SA,192,7,4,11,1,2,1,0,0,0,17800,871220,0,218625,0,1128745,0,0,0,0,0,19450,871220,0,218625,0,1,1
9431,0,27,MALE,652140.65,SALARIED EMPLOYEE,104,19,SA,70,18,14,32,7,2,4,1,0,0,0,650850,0,899300,191510,1782460,0,0,0,0,0,20400,92978.57,0,224825,191510,1,0
18362,0,28,FEMALE,2678522.21,SALARIED EMPLOYEE,263,2,SA,63,10,5,15,1,1,1,0,2,0,0,511600,47790,909586,0,1484676,0,0,0,0,0,15700,511600,23895,909586,0,1,0
12378,0,50,FEMALE,2445200.6,SALARIED EMPLOYEE,470,27,CA,152,19,4,23,2,1,1,0,0,1,17400,493710,0,102580,0,600590,1,0,0,0,0,4300,246855,0,102580,0,1,1
14331,0,28,MALE,54681.29,SALARIED EMPLOYEE,214,17,SA,215,16,14,30,5,2,4,1,2,0,0,813280,56310,492701,61393,1428484,0,0,0,0,0,2400,162656,28155,123175.25,61393,1,0
7792,0,51,FEMALE,589994.63,DEPENDANTS,584,3,CA,140,22,29,51,12,3,8,2,4,1,0,718000,88040,102572,146705,1081317,0,0,0,0,0,8666.67,59833.33,22010,12821.5,73352.5,0,1
2506,0,29,MALE,172332.66,SELF EMPLOYEE,526,4,SA,129,14,8,22,0,1,1,0,6,0,29000,0,270990,809779,0,1093869,0,0,0,0,0,13100,0,45165,809779,0,1,0
17211,0,40,MALE,72180.67,SALARIED EMPLOYEE,737,1,SA,116,6,5,11,2,1,1,0,1,0,19500,960000,0,34461,0,1000161,0,0,0,0,0,5700,480000,0,34461,0,1,1
11521,0,30,MALE,585007.41,SALARIED EMPLOYEE,489,9,SA,126,6,6,12,1,1,0,0,4,0,2700,283350,45260,0,0,345110,0,0,0,0,0,16500,283350,11315,0,0,1,0
3236,0,31,MALE,1323652.03,SALARIED EMPLOYEE,107,7,SA,165,6,6,12,2,1,1,0,2,0,0,316240,39300,630147,0,986087,1,0,0,0,1,400,158120,19650,630147,0,1,0
16493,0,48,MALE,6204.62,PROFESSOR,135,10,SA,214,6,5,11,2,1,1,0,1,0,19600,205780,0,544693,0,767873,1,0,0,1,0,17400,102890,0,544693,0,1,1
13294,0,41,FEMALE,6489.22,DEPENDANTS,326,4,SA,109,8,6,14,2,1,1,0,2,0,3500,654690,95210,680753,0,1450453,0,0,0,0,0,19800,327345,47605,680753,0,0,1
10996,0,35,FEMALE,607516.37,DEPENDANTS,738,12,SA,32,14,7,21,1,1,1,0,4,1,0,322500,77870,591794,0,1002664,0,0,0,0,0,10500,322500,19467.5,591794,0,0,1
19092,0,52,MALE,463.78,SALARIED EMPLOYEE,697,25,SA,65,6,1,7,1,0,0,0,0,0,10800,653340,0,0,0,653340,1,0,170,0,0,0,653340,0,0,0,1,1
7077,0,44,MALE,41829.44,SALARIED EMPLOYEE,710,25,SA,37,20,4,24,3,1,0,0,0,0,0,25240,0,0,0,41140,0,0,0,0,0,15900,8413.33,0,0,0,0,0
12755,0,38,FEMALE,707671.53,DEPENDANTS,788,21,SA,58,10,2,12,2,0,0,0,0,1,0,565400,0,0,0,565400,0,0,0,0,0,0,282700,0,0,0,1,0
7600,0,35,FEMALE,84069.95,PROFESSOR,934,15,SA,120,11,6,17,2,1,1,0,2,0,17900,16020,39860,394511,0,457291,0,0,0,1,0,6900,8010,19930,394511,0,1,1
19121,0,23,MALE,893523.05,PROFESSOR,118,10,SA,207,12,6,18,3,1,1,0,1,0,38900,114500,0,807921,0,926221,0,0,0,0,0,3800,38166.67,0,807921,0,1,1
6963,0,32,MALE,60209.17,SALARIED EMPLOYEE,289,24,CA,143,48,4,52,0,3,0,1,0,0,40800,0,0,0,51382,86182,0,0,0,0,0,11600,0,0,0,51382,1,1
19743,0,34,MALE,108284.75,SELF EMPLOYEE,326,8,SA,76,6,6,12,1,1,0,0,4,0,15700,149730,62890,0,0,215320,0,0,0,0,0,2700,149730,15722.5,0,0,1,0
9008,0,54,FEMALE,58006.45,SELF EMPLOYEE,187,4,SA,149,0,0,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14038,0,55,FEMALE,534315.76,PROFESSOR,214,30,SA,204,10,2,12,0,1,1,0,0,0,4800,0,0,9072,0,19472,0,0,0,0,0,10400,0,0,9072,0,1,1
8550,0,48,MALE,68717.62,SELF EMPLOYEE,236,3,SA,214,8,6,14,3,1,1,0,1,0,500,128860,0,542217,0,681077,0,0,0,0,0,10000,42953.33,0,542217,0,1,0
19831,0,26,MALE,233733.91,DEPENDANTS,329,16,SA,98,10,6,16,3,1,1,0,1,0,26000,848460,0,191234,0,1041794,0,0,0,0,1,2100,282820,0,191234,0,1,0
18310,0,27,MALE,290209.53,SELF EMPLOYEE,967,31,SA,183,8,4,12,0,2,2,0,0,0,13100,0,0,840778,0,848278,0,0,0,0,0,3750,0,0,420389,0,1,1
5510,0,44,FEMALE,24947.98,PROFESSOR,401,24,SA,115,11,2,13,0,2,0,0,0,0,5700,0,0,0,0,40000,0,0,0,0,0,20000,0,0,0,0,1,1
2662,0,23,MALE,2837493.33,PROFESSOR,130,18,CA,192,41,16,57,8,2,0,1,5,0,16500,732360,63570,0,175676,989506,0,0,0,0,0,8950,91545,12714,0,175676,1,0
7194,0,46,FEMALE,42194.21,PROFESSOR,314,22,SA,69,10,4,14,1,1,1,0,1,1,17400,751370,38900,419191,0,1228761,0,0,0,0,0,19300,751370,38900,419191,0,1,0
5032,0,51,MALE,23824.09,PROFESSOR,212,12,SA,121,6,6,12,1,1,0,0,4,0,19800,459270,73790,0,0,546160,0,0,0,0,0,13100,459270,18447.5,0,0,1,1
7063,0,54,MALE,28421.82,SALARIED EMPLOYEE,418,21,SA,116,7,1,8,1,0,0,0,0,1,48900,897110,0,0,0,897110,0,0,0,0,0,0,897110,0,0,0,1,1
18727,0,50,MALE,181226.09,DEPENDANTS,266,6,SA,127,12,6,18,1,1,0,0,4,1,10500,453270,90660,0,0,555730,0,0,0,0,0,11800,453270,22665,0,0,1,1
10246,0,43,MALE,10168.5,SALARIED EMPLOYEE,216,27,SA,114,8,4,12,2,1,0,1,0,0,15900,207940,0,0,118033,332673,1,0,0,0,0,6700,103970,0,0,118033,1,0
17892,0,37,MALE,335527.39,SELF EMPLOYEE,248,9,SA,206,20,14,34,3,2,4,1,4,0,0,577410,187410,830551,95188,1724959,0,0,0,0,0,17200,192470,46852.5,207637.75,95188,1,1
19211,0,48,MALE,424778.14,PROFESSOR,354,22,SA,125,10,2,12,1,0,0,1,0,0,6900,121260,0,0,43772,165032,0,0,0,0,0,0,121260,0,0,43772,1,0
222,0,43,MALE,396794.23,SELF EMPLOYEE,390,26,CA,205,68,4,72,1,2,0,1,0,1,3800,57220,0,0,51937,124557,1,0,0,0,0,7700,57220,0,0,51937,1,0
397,0,53,MALE,96680.35,PROFESSOR,276,14,SA,118,12,6,18,1,1,0,0,4,0,34800,104460,27220,0,0,137280,0,0,0,0,0,5600,104460,6805,0,0,1,1
16029,0,49,MALE,13430.12,SALARIED EMPLOYEE,260,16,CA,70,51,21,72,5,2,6,1,7,1,2700,109110,322570,896303,175226,1547409,0,0,0,0,0,22100,21822,46081.43,149383.83,175226,1,1
13218,0,24,FEMALE,93781.38,SELF EMPLOYEE,499,18,CA,177,4,4,8,2,0,0,0,2,0,0,99230,91200,0,0,190430,0,0,0,0,0,0,49615,45600,0,0,1,0
5066,0,40,FEMALE,34634.13,PROFESSOR,343,12,SA,71,8,5,13,2,1,1,0,1,1,10400,561140,0,372859,0,939699,0,0,0,0,0,5700,280570,0,372859,0,1,1
6018,0,42,FEMALE,81154.24,DEPENDANTS,293,20,SA,141,2,1,3,0,0,0,0,1,0,10000,0,52380,0,0,52380,0,0,0,0,0,0,0,52380,0,0,1,0
19263,0,54,MALE,15890.87,SALARIED EMPLOYEE,397,17,SA,37,5,6,11,1,1,0,0,4,1,2100,998960,74130,0,0,1077890,1,0,0,0,0,4800,998960,18532.5,0,0,1,0
14112,0,46,MALE,68080.82,SALARIED EMPLOYEE,220,15,SA,91,5,6,11,2,1,1,0,2,0,40000,817870,45060,12058,0,879088,0,0,0,0,0,4100,408935,22530,12058,0,1,0
15876,0,41,FEMALE,1661279.69,PROFESSOR,674,3,SA,43,0,0,0,0,0,0,0,0,0,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8837,0,53,FEMALE,428706.09,PROFESSOR,498,6,SA,216,13,7,20,1,1,1,0,4,0,0,215680,40040,61667,0,319787,0,0,0,0,0,2400,215680,10010,61667,0,1,1
18432,0,51,FEMALE,123313.36,DEPENDANTS,186,19,CA,201,14,17,31,6,2,0,1,8,1,19300,633220,735620,0,100699,1504539,0,0,0,0,0,17500,105536.67,91952.5,0,100699,1,1
236,0,29,MALE,103562.52,DEPENDANTS,798,6,SA,63,4,5,9,1,1,1,0,2,0,13100,192140,14810,355366,0,580016,0,0,0,0,0,17700,192140,7405,355366,0,0,0
13692,0,50,MALE,1614945.02,DEPENDANTS,164,18,SA,204,4,3,7,1,0,0,0,2,0,0,435500,26930,0,0,462430,1,0,0,0,0,0,435500,13465,0,0,0,1
4301,0,51,MALE,17858.01,SALARIED EMPLOYEE,155,2,CA,170,35,21,56,3,2,6,1,9,0,11800,951420,3719770,536620,100290,5312700,0,0,0,0,0,2300,317140,413307.78,89436.67,100290,1,0
13587,0,32,FEMALE,268357.5,PROFESSOR,486,18,SA,61,4,3,7,1,0,0,0,2,1,15400,699640,10450,0,0,710090,0,0,0,0,0,0,699640,5225,0,0,1,0
6780,0,30,MALE,204458.6,PROFESSOR,479,14,SA,177,6,6,12,0,1,1,0,4,0,6700,0,10580,770065,0,786845,1,0,0,0,0,6200,0,2645,770065,0,0,1
18099,0,33,FEMALE,1619729.13,DEPENDANTS,442,6,SA,159,4,3,7,0,0,0,0,3,0,34400,0,37100,0,0,37100,0,0,0,0,0,0,0,12366.67,0,0,1,0
19817,0,51,MALE,433210.55,SALARIED EMPLOYEE,581,28,SA,176,3,4,7,1,1,0,2,0,0,0,174680,0,0,169153,344933,0,0,0,0,0,1100,174680,0,0,84576.5,1,1
5064,0,31,FEMALE,2560914.36,DEPENDANTS,859,21,SA,143,5,3,8,3,0,0,0,0,1,5600,160560,0,0,0,160560,0,0,0,0,0,0,53520,0,0,0,1,1
3466,0,22,FEMALE,1856642.49,DEPENDANTS,573,13,SA,201,3,2,5,0,0,0,0,2,0,44200,0,22400,0,0,22400,0,0,0,0,0,0,0,11200,0,0,1,0
1442,0,24,MALE,57393.97,SALARIED EMPLOYEE,825,15,SA,125,11,9,20,4,1,0,1,3,0,0,136450,0,0,129692,270742,0,0,0,0,0,4600,34112.5,0,0,129692,1,1
2705,0,46,MALE,0,PROFESSOR,330,24,CA,108,40,1,41,0,1,0,0,0,0,5700,0,0,0,0,5200,1,0,170,0,0,5200,0,0,0,0,1,1
4744,0,42,MALE,8864.88,SALARIED EMPLOYEE,271,2,CA,114,65,64,129,1,19,19,24,1,0,0,381490,60770,529909,14096,1128165,1,200,0,0,0,7468.42,381490,60770,27889.95,587.33,1,0
15259,0,55,FEMALE,1181496.44,PROFESSOR,944,19,SA,141,0,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5740,0,32,MALE,172428.48,SELF EMPLOYEE,256,22,SA,153,2,1,3,0,1,0,0,0,0,12500,0,0,0,0,7600,0,0,0,0,0,7600,0,0,0,0,1,1
8568,0,28,FEMALE,950605.32,DEPENDANTS,444,7,SA,151,6,4,10,0,0,0,0,4,0,4100,0,83050,0,0,83050,0,0,0,0,0,0,0,20762.5,0,0,1,0
7489,0,54,MALE,1097508.8,PROFESSOR,806,24,SA,39,8,2,10,1,1,0,0,0,0,0,439010,0,0,0,454010,0,0,0,0,0,15000,439010,0,0,0,1,1
2766,0,34,MALE,174145.64,PROFESSOR,249,10,SA,140,7,5,12,1,1,1,0,2,0,2400,358710,53390,298619,0,721819,0,0,0,0,0,11100,358710,26695,298619,0,1,0
17925,0,35,MALE,14691.4,PROFESSOR,131,1,SA,184,0,0,0,0,0,0,0,0,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16985,0,48,MALE,337060.53,PROFESSOR,533,17,SA,79,5,5,10,2,1,1,0,1,0,17700,385530,0,306700,0,705130,0,0,0,0,0,12900,192765,0,306700,0,1,1
5270,0,53,MALE,62024.15,SALARIED EMPLOYEE,633,6,SA,88,2,2,4,1,0,0,0,1,0,0,486620,0,0,0,486620,0,0,0,0,0,0,486620,0,0,0,1,0
